,Author,Text
487,c,"eyes, look at them one after the other and say: “What a life! This is what peace I get in my old age!” And supported by the two women he would lift himself up carefully as if he were carrying the greatest load himself, let the women take him to"
488,c,"pressed her face into his chest: “Mother’s fainted, but she’s better now. Gregor got out.” “Just as I expected”, said his father, “just as I always said, but you women wouldn’t listen, would you.” It was clear to Gregor that Grete had not said enough and that his father took"
489,c,"room without delay, that it would not be necessary to drive him back but that they had only to open the door and he would disappear. His father, though, was not in the mood to notice subtleties like that; “Ah!”, he shouted as he came in, sounding as if he"
490,c,"been; it certainly must have rung. Yes, but was it possible to quietly sleep through that furniture-rattling noise? True, he had not slept peacefully, but probably all the more deeply because of that. What should he do now? The next train went at seven; if he were to catch that"
491,c,"might come into his room with her violin, as no-one appreciated her playing here as much as he would. He never wanted to let her out of his room, not while he lived, anyway; his shocking appearance should, for once, be of some use to him; he wanted to be"
492,c,"how simple everything would be if somebody came to help him. Two strong people—he had his father and the maid in mind—would have been more than enough; they would only have to push their arms under the dome of his back, peel him away from the bed, bend down with"
493,c,"it! One day, early in the morning while a heavy rain struck the windowpanes, perhaps indicating that spring was coming, she began to speak to him in that way once again. Gregor was so resentful of it that he started to move toward her, he was slow and infirm, but"
494,c,"instance, it only took him two or three evenings, you’ll be amazed how nice it is; it’s hanging up in his room; you’ll see it as soon as Gregor opens the door. Anyway, I’m glad you’re here; we wouldn’t have been able to get Gregor to open the door by"
495,c,"quickly back because as soon as he touched it he was overcome by a cold shudder. He slid back into his former position. “Getting up early all the time”, he thought, “it makes you stupid. You’ve got to get enough sleep. Other travelling salesmen live a life of luxury. For"
496,c,"he lay there immobile. “We have to try and get rid of it”, said Gregor’s sister, now speaking only to her father, as her mother was too occupied with coughing to listen, “it’ll be the death of both of you, I can see it coming. We can’t all work as"
497,c,"aware that Gregor, against their expectations was still at home, and soon his father came knocking at one of the side doors, gently, but with his fist. “Gregor, Gregor”, he called, “what’s wrong?” And after a short while he called again with a warning deepness in his voice: “Gregor! Gregor!”"
498,c,"into the floor, the desk where he had done his homework as a business trainee, at high school, even while he had been at infant school—he really could not wait any longer to see whether the two women’s intentions were good. He had nearly forgotten they were there anyway, as"
499,c,"o’clock train go, he would have put in his report about Gregor’s not being there a long time ago. The office assistant was the boss’s man, spineless, and with no understanding. What about if he reported sick? But that would be extremely strained and suspicious as in five years of"
500,c,"it’s a funny sort of business to be sitting up there at your desk, talking down at your subordinates from up there, especially when you have to go right up close because the boss is hard of hearing. Well, there’s still some hope; once I’ve got the money together to"
501,c,"come into the room to see him. He would often hear them say how they appreciated all the new work his sister was doing even though, before, they had seen her as a girl who was somewhat useless and frequently been annoyed with her. But now the two of them,"
502,c,"word of all that?” the chief clerk asked his parents, “surely he’s not trying to make fools of us”. “Oh, God!” called his mother, who was already in tears, “he could be seriously ill and we’re making him suffer. Grete! Grete!” she then cried. “Mother?” his sister called from the"
503,c,"and her fingers spread shouting: “Help, for pity’s sake, Help!” The way she held her head suggested she wanted to see Gregor better, but the unthinking way she was hurrying backwards showed that she did not; she had forgotten that the table was behind her with all the breakfast things"
504,c,"always push it back to its exact position by the window after she had tidied up the room, and even left the inner pane of the window open from then on. If Gregor had only been able to speak to his sister and thank her for all that she had"
505,c,"not come in, she went straight back and closed the door behind her, a stranger would have thought he had threatened her and tried to bite her. Gregor went straight to hide himself under the couch, of course, but he had to wait until midday before his sister came back"
506,c,"of it. Nothing should be removed; everything had to stay; he could not do without the good influence the furniture had on his condition; and if the furniture made it difficult for him to crawl about mindlessly that was not a loss but a great advantage. His sister, unfortunately, did"
507,c,"the sort of totally pointless thing that went through his mind in his present state, pressed upright against the door and listening. There were times when he simply became too tired to continue listening, when his head would fall wearily against the door and he would pull it up again"
508,c,"had filled his pockets with fruit from the bowl on the sideboard and now, without even taking the time for careful aim, threw one apple after another. These little, red apples rolled about on the floor, knocking into each other as if they had electric motors. An apple thrown without"
509,c,"himself. This was how Gregor received his food each day now, once in the morning while his parents and the maid were still asleep, and the second time after everyone had eaten their meal at midday as his parents would sleep for a little while then as well, and Gregor’s"
510,c,"object and the hand that held it. The woman most likely meant to fetch the things back out again when she had time and the opportunity, or to throw everything out in one go, but what actually happened was that they were left where they landed when they had first"
511,c,"sister whispered: “Gregor, open the door, I beg of you.” Gregor, however, had no thought of opening the door, and instead congratulated himself for his cautious habit, acquired from his travelling, of locking all doors at night even when he was at home. The first thing he wanted to do"
512,c,"in their own room but, since they had taken a room in this establishment, in the entire flat and especially in the kitchen. Unnecessary clutter was something they could not tolerate, especially if it was dirty. They had moreover brought most of their own furnishings and equipment with them. For"
513,c,"flat had been rented out to three gentlemen. These earnest gentlemen—all three of them had full beards, as Gregor learned peering through the crack in the door one day—were painfully insistent on things’ being tidy. This meant not only in their own room but, since they had taken a room"
514,c,"up one of the doors and the other had clearly been unlocked some time during the day, no-one came, and the keys were in the other sides. It was not until late at night that the gaslight in the living room was put out, and now it was easy to"
515,c,"even though both mother and sister had been very fond of wearing them at functions and celebrations. But the loudest complaint was that although the flat was much too big for their present circumstances, they could not move out of it, there was no imaginable way of transferring Gregor to"
516,c,"to make a nuisance of herself and poked at him a little, and only when she found she could shove him across the floor with no resistance at all did she start to pay attention. She soon realised what had really happened, opened her eyes wide, whistled to herself, but"
517,c,"if nailed to the spot and spread himself out, all his senses in confusion. The last thing he saw was the door of his room being pulled open, his sister was screaming, his mother ran out in front of her in her blouse (as his sister had taken off some"
518,c,"show that you grant that I’m at least partly right!” But the chief clerk had turned away as soon as Gregor had started to speak, and, with protruding lips, only stared back at him over his trembling shoulders as he left. He did not keep still for a moment while"
519,c,"come with us in here for a little while”, said Mrs. Samsa with a pained smile, and Grete followed her parents into the bedroom but not without looking back at the body. The cleaner shut the door and opened the window wide. Although it was still early in the morning"
520,c,"his father was able to see his good intentions as he did nothing to hinder him, in fact now and then he used the tip of his stick to give directions from a distance as to which way to turn. If only his father would stop that unbearable hissing! It"
521,c,"of a serious cold, which was an occupational hazard for travelling salesmen. It was a simple matter to throw off the covers; he only had to blow himself up a little and they fell off by themselves. But it became difficult after that, especially as he was so exceptionally broad."
522,c,"rush forward from under the couch, throw himself at his sister’s feet and beg her for something good to eat. However, his sister noticed the full dish immediately and looked at it and the few drops of milk splashed around it with some surprise. She immediately picked it up—using a"
523,c,"not want him to starve either, but perhaps it would have been more than they could stand to have any more experience of his feeding than being told about it, and perhaps his sister wanted to spare them what distress she could as they were indeed suffering enough. It was"
524,c,"still for a moment while Gregor was speaking, but moved steadily towards the door without taking his eyes off him. He moved very gradually, as if there had been some secret prohibition on leaving the room. It was only when he had reached the entrance hall that he made a"
525,c,home by themselves and it was out of the question to leave the flat entirely empty. And on the very first day the maid had fallen to her knees and begged Gregor’s mother to let her go without delay. It was not very clear how much she knew of what
526,c,chasing him but he began to rush to and fro while she just stood there in amazement with her hands crossed in front of her. From then on she never failed to open the door slightly every evening and morning and look briefly in on him. At first she would
527,c,"very clear how much she knew of what had happened but she left within a quarter of an hour, tearfully thanking Gregor’s mother for her dismissal as if she had done her an enormous service. She even swore emphatically not to tell anyone the slightest about what had happened, even"
528,c,"the smooth chest of drawers he just slid down again, but he finally gave himself one last swing and stood there upright; the lower part of his body was in serious pain but he no longer gave any attention to it. Now he let himself fall against the back of"
529,c,"any claim as the doctor believed that no-one was ever ill but that many were workshy. And what’s more, would he have been entirely wrong in this case? Gregor did in fact, apart from excessive sleepiness after sleeping for so long, feel completely well and even felt much hungrier than"
530,c,"left his sister began to cry. So why did his sister not go and join the others? She had probably only just got up and had not even begun to get dressed. And why was she crying? Was it because he had not got up, and had not let the"
531,c,"no longer gave any attention to it. Now he let himself fall against the back of a nearby chair and held tightly to the edges of it with his little legs. By now he had also calmed down, and kept quiet so that he could listen to what the chief"
532,c,that Gregor would have enough space to get through. He was merely fixed on the idea that Gregor should be got back into his room as quickly as possible. Nor would he ever have allowed Gregor the time to get himself upright as preparation for getting through the doorway. What
533,c,"Gregor had been bringing home every month, keeping only a little for himself, so that that, too, had been accumulating. Behind the door, Gregor nodded with enthusiasm in his pleasure at this unexpected thrift and caution. He could actually have used this surplus money to reduce his father’s debt to"
534,c,"and silent sign to the men that they might like to come into Gregor’s room. They did so, and stood around Gregor’s corpse with their hands in the pockets of their well-worn coats. It was now quite light in the room. Then the door of the bedroom opened and Mr."
535,c,"left on the walls, here and there were little balls of dust and filth. At first, Gregor went into one of the worst of these places when his sister arrived as a reproach to her, but he could have stayed there for weeks without his sister doing anything about it;"
536,c,were always at least two members of the family at home—nobody wanted to be at home by themselves and it was out of the question to leave the flat entirely empty. And on the very first day the maid had fallen to her knees and begged Gregor’s mother to let
537,c,had already moved so far across that it would have been hard for him to keep his balance if he rocked too hard. The time was now ten past seven and he would have to make a final decision very soon. Then there was a ring at the door of
538,c,"sighs and appeals to the saints as she moved about his room. It was only later, when she had become a little more used to everything—there was, of course, no question of her ever becoming fully used to the situation—that Gregor would sometimes catch a friendly comment, or at least"
539,c,"mother, but nothing would have any effect on him. He would just sink deeper into his chair. Only when the two women took him under the arms he would abruptly open his eyes, look at them one after the other and say: “What a life! This is what peace I"
540,c,"in the next room without knowing it. They asked Gregor’s father for explanations, raised their arms like he had, tugged excitedly at their beards and moved back towards their room only very slowly. Meanwhile Gregor’s sister had overcome the despair she had fallen into when her playing was suddenly interrupted."
541,c,"add, so that he would not feel selfish, that she could send the housekeeper for it, but then his father would close the matter with a big, loud “No”, and no more would be said. Even before the first day had come to an end, his father had explained to"
542,c,"his eyes with his hands and wept so that his powerful chest shook. So Gregor did not go into the room, but leant against the inside of the other door which was still held bolted in place. In this way only half of his body could be seen, along with"
543,c,"the gentleman happened to have placed it—out of the way in a corner. His sister began to play; father and mother paid close attention, one on each side, to the movements of her hands. Drawn in by the playing, Gregor had dared to come forward a little and already had"
544,c,"was completely covered and his sister would not be able to see him even if she bent down. If she did not think this sheet was necessary then all she had to do was take it off again, as it was clear enough that it was no pleasure for Gregor"
545,c,"Now they all looked at him in unhappy silence. His mother lay in her chair with her legs stretched out and pressed against each other, her eyes nearly closed with exhaustion; his sister sat next to his father with her arms around his neck. “Maybe now they’ll let me turn"
546,c,"what it looked like; it turned out to be too hard to move; it went so slowly; and finally, almost in a frenzy, when he carelessly shoved himself forwards with all the force he could gather, he chose the wrong direction, hit hard against the lower bedpost, and learned from"
547,c,"shut the door and opened the window wide. Although it was still early in the morning the fresh air had something of warmth mixed in with it. It was already the end of March, after all. The three gentlemen stepped out of their room and looked round in amazement for"
548,c,"hand held out in front of her and a deranged expression in her eyes. Gregor’s sister rushed to his mother and put her hand on her forehead. Her words seemed to give Gregor’s father some more definite ideas. He sat upright, played with his uniform cap between the plates left"
549,c,"as fast as he could and hardly noticed that there was not a word, not any cry, from his family to distract him. He did not turn his head until he had reached the doorway. He did not turn it all the way round as he felt his neck becoming"
550,c,"any direction, but it would also have let him quickly forget his past when he had still been human. He had come very close to forgetting, and it had only been the voice of his mother, unheard for so long, that had shaken him out of it. Nothing should be"
551,c,"the time for careful aim, threw one apple after another. These little, red apples rolled about on the floor, knocking into each other as if they had electric motors. An apple thrown without much force glanced against Gregor’s back and slid off without doing any harm. Another one however, immediately"
552,c,"she soon stopped speaking and helped Gregor’s sister to get the chest of drawers out with what strength she had. The chest of drawers was something that Gregor could do without if he had to, but the writing desk had to stay. Hardly had the two women pushed the chest"
553,c,"he was tired and getting into the damp bed in some small hotel room. All of them were usually very quiet nowadays. Soon after dinner, his father would go to sleep in his chair; his mother and sister would urge each other to be quiet; his mother, bent deeply under"
554,c,"came in, not every day of course, but one day a week, perhaps; she could understand everything much better than his sister who, for all her courage, was still just a child after all, and really might not have had an adult’s appreciation of the burdensome job she had taken"
555,c,shaken him out of it. Nothing should be removed; everything had to stay; he could not do without the good influence the furniture had on his condition; and if the furniture made it difficult for him to crawl about mindlessly that was not a loss but a great advantage. His
556,c,"little and already had his head in the living room. Before, he had taken great pride in how considerate he was but now it hardly occurred to him that he had become so thoughtless about the others. What’s more, there was now all the more reason to keep himself hidden"
557,c,"big, loud “No”, and no more would be said. Even before the first day had come to an end, his father had explained to Gregor’s mother and sister what their finances and prospects were. Now and then he stood up from the table and took some receipt or document from"
558,c,"and housed in a nice, gilded frame. It showed a lady fitted out with a fur hat and fur boa who sat upright, raising a heavy fur muff that covered the whole of her lower arm towards the viewer. Gregor then turned to look out the window at the dull"
559,c,"on tip-toe as if entering the room of someone seriously ill or even of a stranger. Gregor had pushed his head forward, right to the edge of the couch, and watched her. Would she notice that he had left the milk as it was, realise that it was not from"
560,c,"he happened to find himself next to the food that had been prepared for him he might take some of it into his mouth to play with it, leave it there a few hours and then, more often than not, spit it out again. At first he thought it was"
561,c,"Gregor made a run for him; he wanted to be sure of reaching him; the chief clerk must have expected something, as he leapt down several steps at once and disappeared; his shouts resounding all around the staircase. The flight of the chief clerk seemed, unfortunately, to put Gregor’s father"
562,c,"there simply is no time of year to do no business at all, Mr. Samsa, we cannot allow there to be.” “But Sir”, called Gregor, beside himself and forgetting all else in the excitement, “I’ll open up immediately, just a moment. I’m slightly unwell, an attack of dizziness, I haven’t"
563,c,"Gregor should be got back into his room as quickly as possible. Nor would he ever have allowed Gregor the time to get himself upright as preparation for getting through the doorway. What he did, making more noise than ever, was to drive Gregor forwards all the harder as if"
564,c,"player himself. The gentlemen stepped back into the room and waited. Gregor’s father soon appeared with the music stand, his mother with the music and his sister with the violin. She calmly prepared everything for her to begin playing; his parents, who had never rented a room out before and"
565,c,"them more harshly than he should. And you’re also well aware that we travellers spend almost the whole year away from the office, so that we can very easily fall victim to gossip and chance and groundless complaints, and it’s almost impossible to defend yourself from that sort of thing,"
566,c,"hungrier than he had been that morning, and immediately dipped his head into the milk, nearly covering his eyes with it. But he soon drew his head back again in disappointment; not only did the pain in his tender left side make it difficult to eat the food—he was only"
567,c,"of bed. Just a moment. Be patient! It’s not quite as easy as I’d thought. I’m quite alright now, though. It’s shocking, what can suddenly happen to a person! I was quite alright last night, my parents know about it, perhaps better than me, I had a small symptom of"
568,c,"had reached the entrance hall that he made a sudden movement, drew his foot from the living room, and rushed forward in a panic. In the hall, he stretched his right hand far out towards the stairway as if out there, there were some supernatural force waiting to save him."
569,c,"Mr. Samsa threw the blanket over his shoulders, Mrs. Samsa just came out in her nightdress; and that is how they went into Gregor’s room. On the way they opened the door to the living room where Grete had been sleeping since the three gentlemen had moved in; she was"
570,c,"one flank scraped on the white door and was painfully injured, leaving vile brown flecks on it, soon he was stuck fast and would not have been able to move at all by himself, the little legs along one side hung quivering in the air while those on the other"
571,c,"had to blow himself up a little and they fell off by themselves. But it became difficult after that, especially as he was so exceptionally broad. He would have used his arms and his hands to push himself up; but instead of them he only had all those little legs"
572,c,"some act of violence. That meant Gregor would now have to try to calm his father, as he did not have the time to explain things to him even if that had been possible. So he fled to the door of his room and pressed himself against it so that"
573,c,"to be in an empty room like that. Then, quietly, almost whispering as if wanting Gregor (whose whereabouts she did not know) to hear not even the tone of her voice, as she was convinced that he did not understand her words, she added “and by taking the furniture away,"
574,c,"it would sleep, highly uncomfortable but peaceful. As soon as it struck ten, Gregor’s mother would speak gently to his father to wake him and try to persuade him to go to bed, as he couldn’t sleep properly where he was and he really had to get his sleep if"
575,c,"treated as an enemy. On the contrary, as a family there was a duty to swallow any revulsion for him and to be patient, just to be patient. Because of his injuries, Gregor had lost much of his mobility—probably permanently. He had been reduced to the condition of an ancient"
576,c,"his father. He really had not imagined his father the way he stood there now; of late, with his new habit of crawling about, he had neglected to pay attention to what was going on the rest of the flat the way he had done before. He really ought to"
577,c,rolled in front of him. It was an apple; then another one immediately flew at him; Gregor froze in shock; there was no longer any point in running as his father had decided to bombard him. He had filled his pockets with fruit from the bowl on the sideboard and
578,c,"“That’s what I said”, replied the cleaner, and to prove it she gave Gregor’s body another shove with the broom, sending it sideways across the floor. Mrs. Samsa made a movement as if she wanted to hold back the broom, but did not complete it. “Now then”, said Mr. Samsa,"
579,c,"through her tears as a sign that of that there was no question. “If he could just understand us”, repeated Gregor’s father, closing his eyes in acceptance of his sister’s certainty that that was quite impossible, “then perhaps we could come to some kind of arrangement with him. But as"
580,c,"it was easy to see that his parents and sister had stayed awake all that time, as they all could be distinctly heard as they went away together on tip-toe. It was clear that no-one would come into Gregor’s room any more until morning; that gave him plenty of time"
581,c,"sister had overcome the despair she had fallen into when her playing was suddenly interrupted. She had let her hands drop and let violin and bow hang limply for a while but continued to look at the music as if still playing, but then she suddenly pulled herself together, lay"
582,c,"on the spot. And it seemed to Gregor much more sensible to leave him now in peace instead of disturbing him with talking at him and crying. But the others didn’t know what was happening, they were worried, that would excuse their behaviour. The chief clerk now raised his voice,"
583,c,Gregor was more entertaining than the violin playing had been. He rushed up to them with his arms spread out and attempted to drive them back into their room at the same time as trying to block their view of Gregor with his body. Now they did become a little
584,c,"His mother was not far away in front of him and seemed, at first, quite engrossed in herself, but then she suddenly jumped up with her arms outstretched and her fingers spread shouting: “Help, for pity’s sake, Help!” The way she held her head suggested she wanted to see Gregor"
585,c,"leave him to it. At the same time she became touchy in a way that was quite new for her and which everyone in the family understood—cleaning up Gregor’s room was for her and her alone. Gregor’s mother did once thoroughly clean his room, and needed to use several bucketfuls"
586,c,"than me, I had a small symptom of it last night already. They must have noticed it. I don’t know why I didn’t let you know at work! But you always think you can get over an illness without staying at home. Please, don’t make my parents suffer! There’s no"
587,c,take long strides into the front hallway; his two friends had stopped rubbing their hands some time before and had been listening to what was being said. Now they jumped off after their friend as if taken with a sudden fear that Mr. Samsa might go into the hallway in
588,c,"his mother and put her hand on her forehead. Her words seemed to give Gregor’s father some more definite ideas. He sat upright, played with his uniform cap between the plates left by the three gentlemen after their meal, and occasionally looked down at Gregor as he lay there immobile."
589,c,"but it was like a kind of attack. Instead of being afraid, the charwoman just lifted up one of the chairs from near the door and stood there with her mouth open, clearly intending not to close her mouth until the chair in her hand had been slammed down into"
590,c,"go somewhere?” That gentle voice! Gregor was shocked when he heard his own voice answering, it could hardly be recognised as the voice he had had before. As if from deep inside him, there was a painful and uncontrollable squeaking mixed in with it, the words could be made out"
591,c,"stop it straight away.” “On the contrary”, said the middle gentleman, “would the young lady not like to come in and play for us here in the room, where it is, after all, much more cosy and comfortable?” “Oh yes, we’d love to”, called back Gregor’s father as if he"
592,c,"for a businessman like him to make mistakes about his employees and judge them more harshly than he should. And you’re also well aware that we travellers spend almost the whole year away from the office, so that we can very easily fall victim to gossip and chance and groundless"
593,c,"of the bed, when the clock struck quarter to seven. There was a cautious knock at the door near his head. “Gregor”, somebody called—it was his mother—“it’s quarter to seven. Didn’t you want to go somewhere?” That gentle voice! Gregor was shocked when he heard his own voice answering, it"
594,c,"possible for someone to be temporarily unable to work, but that’s just the right time to remember what’s been achieved in the past and consider that later on, once the difficulty has been removed, he will certainly work with all the more diligence and concentration. You’re well aware that I’m"
595,c,"his room without delay, that it would not be necessary to drive him back but that they had only to open the door and he would disappear. His father, though, was not in the mood to notice subtleties like that; “Ah!”, he shouted as he came in, sounding as if"
596,c,"So Gregor did not go into the room, but leant against the inside of the other door which was still held bolted in place. In this way only half of his body could be seen, along with his head above it which he leant over to one side as he"
597,c,"pay attention to anything else, when he heard the chief clerk exclaim a loud “Oh!”, which sounded like the soughing of the wind. Now he also saw him—he was the nearest to the door—his hand pressed against his open mouth and slowly retreating as if driven by a steady and"
598,c,"would always labour his way forward a little more slowly than them, who were already walking slowly for his sake; who would place his stick down carefully and, if he wanted to say something would invariably stop and gather his companions around him. He was standing up straight enough now;"
599,c,"the landing and the stairs where they began their way down below. “Now, then”, said Gregor, well aware that he was the only one to have kept calm, “I’ll get dressed straight away now, pack up my samples and set off. Will you please just let me leave? You can"
600,d,"the world mattered? That was the question I used to put to my scrappy retirements. I was dazzled by their loveliness. There was a Sunday—to get on—when it rained with such force and for so many hours that there could be no procession to church; in consequence of which, as"
601,d,"cleverness of the vicarage pony. It was partly at such junctures as these and partly at quite different ones that, with the turn my matters had now taken, my predicament, as I have called it, grew most sensible. The fact that the days passed for me without another encounter ought,"
602,d,"and my memory; and nothing else perhaps, when I thought of such occasions afterward, gave me so the suspicion of being watched from under cover. It was in any case over my life, my past, and my friends alone that we could take anything like our ease—a state of affairs"
603,d,"Not of his effect—?” “His effect?” she repeated with a face of anguish and waiting while I faltered. “On innocent little precious lives. They were in your charge.” “No, they were not in mine!” she roundly and distressfully returned. “The master believed in him and placed him here because he"
604,d,"was superseded by horrible proofs. Proofs, I say, yes—from the moment I really took hold. This moment dated from an afternoon hour that I happened to spend in the grounds with the younger of my pupils alone. We had left Miles indoors, on the red cushion of a deep window"
605,d,"that, on the same spot, with immense effect, he began to read to our hushed little circle on the night of the fourth. The departing ladies who had said they would stay didn’t, of course, thank heaven, stay: they departed, in consequence of arrangements made, in a rage of curiosity,"
606,d,we each felt the importance of not provoking—on the part of the servants quite as much as on that of the children—any suspicion of a secret flurry or that of a discussion of mysteries. I drew a great security in this particular from her mere smooth aspect. There was nothing
607,d,"I was there! What I felt the next day was, I suppose, nothing that could be fairly called a reaction from the cheer of my arrival; it was probably at the most only a slight oppression produced by a fuller measure of the scale, as I walked round them, gazed"
608,d,"she afterward showed was that he put the whole thing to her as a kind of favor, an obligation he should gratefully incur. She conceived him as rich, but as fearfully extravagant—saw him all in a glow of high fashion, of good looks, of expensive habits, of charming ways with"
609,d,"my head at her. “If I had ever doubted, all my doubt would at present have gone. I’ve been living with the miserable truth, and now it has only too much closed round me. Of course I’ve lost you: I’ve interfered, and you’ve seen—under her dictation”—with which I faced, over"
610,d,"year, to go home, as she said, for a short holiday, to which the time she had put in had certainly given her a right. We had then a young woman—a nursemaid who had stayed on and who was a good girl and clever; and she took the children altogether"
611,d,"explained, for that matter, with the loveliest, eagerest simplicity. She had known suddenly, as she lay there, that I was out of the room, and had jumped up to see what had become of me. I had dropped, with the joy of her reappearance, back into my chair—feeling then, and"
612,d,"and dread, I remained where I had had my collision; I only recall that when I re-entered the house darkness had quite closed in. Agitation, in the interval, certainly had held me and driven me, for I must, in circling about the place, have walked three miles; but I was"
613,d,"my function—in her patience under my pain. She offered her mind to my disclosures as, had I wished to mix a witch’s broth and proposed it with assurance, she would have held out a large clean saucepan. This had become thoroughly her attitude by the time that, in my recital"
614,d,"my appearance, she knew nothing whatever that could bear upon the incident I had there ready for her. I had not suspected in advance that her comfortable face would pull me up, and I somehow measured the importance of what I had seen by my thus finding myself hesitate to"
615,d,"lovely childish forehead. The face that was close to mine was as white as the face against the glass, and out of it presently came a sound, not low nor weak, but as if from much further away, that I drank like a waft of fragrance. “Yes—I took it.” At"
616,d,carriage.” I forthwith expressed that the proper as well as the pleasant and friendly thing would be therefore that on the arrival of the public conveyance I should be in waiting for him with his little sister; an idea in which Mrs. Grose concurred so heartily that I somehow took
617,d,"their names.” “Were they then so many?” “No—only a few. Those I liked.” Those he liked? I seemed to float not into clearness, but into a darker obscure, and within a minute there had come to me out of my very pity the appalling alarm of his being perhaps innocent."
618,d,"go out again?” “Awfully!” He smiled at me heroically, and the touching little bravery of it was enhanced by his actually flushing with pain. He had picked up his hat, which he had brought in, and stood twirling it in a way that gave me, even as I was just"
619,d,"candlestick, he left us slightly bewildered. From our end of the great brown hall we heard his step on the stair; whereupon Mrs. Griffin spoke. “Well, if I don’t know who she was in love with, I know who he was.” “She was ten years older,” said her husband. “Raison"
620,d,"with this that I became aware of having Mrs. Grose also, and very formidably, to reckon with. My elder companion, the next moment, at any rate, blotted out everything but her own flushed face and her loud, shocked protest, a burst of high disapproval. “What a dreadful turn, to be"
621,d,"delicate way to ease me off. Wasn’t there light in the fact which, as we shared our solitude, broke out with a specious glitter it had never yet quite worn?—the fact that (opportunity aiding, precious opportunity which had now come) it would be preposterous, with a child so endowed, to"
622,d,"village, would be a matter of twenty minutes. Coming downstairs to meet my colleague in the hall, I remembered a pair of gloves that had required three stitches and that had received them—with a publicity perhaps not edifying—while I sat with the children at their tea, served on Sundays, by"
623,d,"do them!— I nodded at the house. “The children?” “I can’t leave them now.” “You’re afraid—?” I spoke boldly. “I’m afraid of him.” Mrs. Grose’s large face showed me, at this, for the first time, the faraway faint glimmer of a consciousness more acute: I somehow made out in it"
624,d,"had probably more than anything else to do with the restlessness that, before morning, made me several times rise and wander about my room to take in the whole picture and prospect; to watch, from my open window, the faint summer dawn, to look at such portions of the rest"
625,d,"was more nervous than I could bear to be as that I was remarkably afraid of becoming so; for the truth I had now to turn over was, simply and clearly, the truth that I could arrive at no account whatever of the visitor with whom I had been so"
626,d,"would leave, on the spot, both him and you.” It was all very well to join them, but speaking to them proved quite as much as ever an effort beyond my strength—offered, in close quarters, difficulties as insurmountable as before. This situation continued a month, and with new aggravations and"
627,d,"“You came for me for church, of course, but I can’t go.” “Has anything happened?” “Yes. You must know now. Did I look very queer?” “Through this window? Dreadful!” “Well,” I said, “I’ve been frightened.” Mrs. Grose’s eyes expressed plainly that she had no wish to be, yet also that"
628,d,"all, I’m a fellow, don’t you see? that’s—well, getting on.” I lingered there with him an instant ever so kindly. “Yes, you’re getting on.” Oh, but I felt helpless! I have kept to this day the heartbreaking little idea of how he seemed to know that and to play with"
629,d,"and wet feet, went as soon as possible to my room. Here it was another affair; here, for many days after, it was a queer affair enough. There were hours, from day to day—or at least there were moments, snatched even from clear duties—when I had to shut myself up"
630,d,"as tigers and as Romans, but as Shakespeareans, astronomers, and navigators. This was so singularly the case that it had presumably much to do with the fact as to which, at the present day, I am at a loss for a different explanation: I allude to my unnatural composure on"
631,d,"my employer. Yet it appeared to me that we were all, at Bly, sufficiently sacrificed to make that venial. “I don’t think your uncle much cares.” Miles, on this, stood looking at me. “Then don’t you think he can be made to?” “In what way?” “Why, by his coming down.”"
632,d,"I see”—Miles, for that matter, was grand, too. He settled to his repast with the charming little “table manner” that, from the day of his arrival, had relieved me of all grossness of admonition. Whatever he had been driven from school for, it was not for ugly feeding. He was"
633,d,"the subject of the interval just concluded, neither challenge nor hint. I had too much, from this moment, my other ideas. Yet when he at last arrived, the difficulty of applying them, the accumulations of my problem, were brought straight home to me by the beautiful little presence on which"
634,d,"importance of what I had seen by my thus finding myself hesitate to mention it. Scarce anything in the whole history seems to me so odd as this fact that my real beginning of fear was one, as I may say, with the instinct of sparing my companion. On the"
635,d,"how he already, from my at first finding nothing to reply, perceived the advantage he had gained. I was so slow to find anything that he had plenty of time, after a minute, to continue with his suggestive but inconclusive smile: “You know, my dear, that for a fellow to"
636,d,"prospect struck her as slightly grim. She was young, untried, nervous: it was a vision of serious duties and little company, of really great loneliness. She hesitated—took a couple of days to consult and consider. But the salary offered much exceeded her modest measure, and on a second interview she"
637,d,"wanted to know. “Did she see anything in the boy—?” “That wasn’t right? She never told me.” I had a scruple, but I overcame it. “Was she careful—particular?” Mrs. Grose appeared to try to be conscientious. “About some things—yes.” “But not about all?” Again she considered. “Well, miss—she’s gone. I"
638,d,"indeed, but she said at the same time: “Poor woman—she paid for it!” “Then you do know what she died of?” I asked. “No—I know nothing. I wanted not to know; I was glad enough I didn’t; and I thanked heaven she was well out of this!” “Yet you had,"
639,d,"but less long, and even as he turned away still markedly fixed me. He turned away; that was all I knew. It was not that I didn’t wait, on this occasion, for more, for I was rooted as deeply as I was shaken. Was there a “secret” at Bly—a mystery"
640,d,we’ve never in the least known what!” Mrs. Grose declared. “For wickedness. For what else—when he’s so clever and beautiful and perfect? Is he stupid? Is he untidy? Is he infirm? Is he ill-natured? He’s exquisite—so it can be only that; and that would open up the whole thing. After
641,d,"into clearness, but into a darker obscure, and within a minute there had come to me out of my very pity the appalling alarm of his being perhaps innocent. It was for the instant confounding and bottomless, for if he were innocent, what then on earth was I? Paralyzed, while"
